"Start (UTC)","V_avg (km/s)","Duration (s)","Peak (abs mag)","Stations","LonBeg","LatBeg","Ht_beg (km)","LonEnd","LatEnd","Ht_end (km)","Shower","Radiant RA","Radiant DEC"
" 2023-08-12 22:49:19.369290","  59.16661","     0.46","  -0.59"," UK002Z,UK004B,UK005H,UK006T,UK006V,UK0072","    -2.274308","    54.350440"," 112.6714","    -2.475264","    54.210080","  96.0629","Perseids","  44.93754"," +58.78733"
" 2023-08-12 22:49:19.947963","  61.39045","     0.32","  -1.45"," CH0002,CH0005,SI0003","     9.674427","    45.167507"," 109.9974","     9.542221","    45.063612","  98.9098","Perseids","  46.08928"," +56.66371"
" 2023-08-12 22:49:22.517734","  60.71216","     0.44","  -0.46"," ES000E,ES000L","     2.385800","    42.676427"," 112.1594","     2.221011","    42.514637","  98.6577","Perseids","  46.32301"," +58.17019"
" 2023-08-12 22:49:43.534598","  56.35050","     0.28","  +0.78"," UK002Z,UK005H,UK006T,UK006V","    -1.819344","    53.840980"," 108.2802","    -1.937156","    53.757692","  98.7161","Perseids","  46.03200"," +58.30805"
" 2023-08-12 22:49:44.767985","  60.50421","     0.33","  -0.01"," UK0098,UK00A9","    -1.648012","    52.817745"," 110.3568","    -1.782830","    52.717756","  99.1485","Perseids","  45.80309"," +58.68940"
" 2023-08-12 22:49:46.144643","  60.20878","     0.55","  -2.10"," CZ0007,HR000V,HR0027,HU0002,SI0002,SK0005","    17.842931","    45.263069"," 112.6279","    17.632128","    45.102232","  91.9683","Perseids","  45.91029"," +58.35654"
" 2023-08-12 22:49:48.184945","  59.30828","     0.33","  -0.87"," CZ000F,DE000G","    12.900541","    51.545051"," 109.5078","    12.759881","    51.466191","  95.8320","...","  37.79944"," +58.23520"
" 2023-08-12 22:49:52.216547","  59.64181","     0.31","  -0.74"," BE0009,NL000M,UK009M","     2.881381","    52.617166"," 110.7705","     2.738814","    52.517882","  98.9330","Perseids","  46.67714"," +58.23676"
" 2023-08-12 22:50:00.401737","  50.62931","     0.20","  +0.04"," HR0024,HU0001","    19.539471","    47.140545"," 104.3230","    19.489806","    47.134926","  95.3075","..."," 356.75734"," +45.79080"
" 2023-08-12 22:50:02.036811","  61.00794","     0.34","  -0.57"," BE000H,UK007H,UK007R,UK008F,UK00A4","     0.064742","    51.486139"," 109.2692","    -0.089033","    51.368161","  97.1272","Perseids","  48.74389"," +57.53790"
" 2023-08-12 22:50:12.077875","  57.82112","     0.25","  -0.97"," HR0024,HR0027,HU0001","    19.236600","    45.778574"," 107.9779","    19.140506","    45.706708","  98.4196","Perseids","  46.73830"," +58.55176"
" 2023-08-12 22:50:15.087716","  57.74570","     0.36","  -2.40"," HR0025,SI0001","    16.875994","    43.988947"," 107.7848","    16.757852","    43.891282","  95.9654","Perseids","  45.79328"," +59.06308"
" 2023-08-12 22:50:17.090240","  59.32376","     0.38","  -2.35"," UK0057,UK006C,UK006J,UK006T","    -2.967479","    56.756688"," 109.6782","    -3.144142","    56.646629","  96.0365","Perseids","  45.80332"," +57.82133"
" 2023-08-12 22:50:23.253112","  26.98664","     0.36","  +1.14"," HR000M,HR0025","    17.007278","    45.582192","  91.3531","    17.012659","    45.649700","  85.2359","..."," 317.08676","  -8.10592"
" 2023-08-12 22:50:26.788639","  57.24894","     0.48","  -2.68"," CH0002,CH0003","    10.375451","    46.777677"," 111.7610","    10.211693","    46.631663","  95.5657","...","  48.58034"," +61.02564"
" 2023-08-12 22:50:32.104160","  60.61054","     0.44","  -2.23"," HR0002,HR000J,HR0010","    13.058082","    42.412607"," 109.6547","    12.901964","    42.278190","  95.7647","Perseids","  46.94086"," +57.53441"
" 2023-08-12 22:50:36.386172","  58.99716","     0.85","  -2.70"," ES000T,ES000V","     3.637549","    41.157638"," 114.7396","     3.351676","    40.888165","  90.8580","...","  42.35024"," +57.53211"
" 2023-08-12 22:50:41.010247","  58.92964","     0.29","  +0.89"," ES0001,ES000H,ES000T","     1.452623","    41.739039"," 111.1162","     1.344278","    41.636596"," 102.0364","...","  41.49230"," +57.76412"
" 2023-08-12 22:50:42.671835","  60.99910","     0.77","  -3.52"," HR0010,IT0003,IT0004,SI0001,SI0004","    11.325938","    43.620472"," 112.3553","    11.046824","    43.394213","  88.6432","Perseids","  46.32094"," +56.59494"
" 2023-08-12 22:50:55.569975","  61.14703","     0.36","  -0.76"," CZ000H,SK0002","    19.153742","    49.596162"," 106.8025","    19.012109","    49.506767","  93.5932","Perseids","  48.30018"," +57.76830"
" 2023-08-12 22:51:07.324246","  16.82597","     0.97","  +0.23"," UK0057,UK005J","    -2.159478","    57.800657","  90.2994","    -1.993704","    57.784258","  77.7770","..."," 232.85804"," +41.82222"
" 2023-08-12 22:51:22.153496","  57.21940","     0.32","  -0.33"," CZ0003,SK0003,SK0004","    16.468567","    48.105458"," 108.3361","    16.346638","    48.013776","  96.8165","Perseids","  50.76866"," +59.15924"
" 2023-08-12 22:51:25.890149","  59.89340","     0.49","  -1.77"," HR0010,IT0003,IT0004,SI0004","    12.412855","    44.214777"," 111.1819","    12.230767","    44.066477","  95.5069","Perseids","  48.31117"," +57.07960"
" 2023-08-12 22:51:26.381274","  58.88689","     0.48","  -0.97"," UK005M,UK008F,UK00A0,UK00A9","    -0.551233","    52.989499"," 111.3723","    -0.756074","    52.835198","  94.6198","Perseids","  48.96540"," +58.51792"
" 2023-08-12 22:51:26.573267","  60.24436","     0.71","  -3.16"," BE000K,CH0006,NL000K","     6.988524","    50.914936"," 109.3573","     6.701052","    50.722537","  85.3895","Perseids","  45.86975"," +57.30235"
" 2023-08-12 22:51:34.290666","  62.47583","     0.61","  -3.02"," HR0002,HR000J","    11.709295","    41.436888"," 105.1458","    11.475866","    41.163544","  95.9413","...","  80.24614"," +50.29346"
" 2023-08-12 22:51:48.135411","  57.96356","     0.32","  -0.20"," DK0001,DK0003","     9.267568","    54.791997"," 107.6037","     9.121933","    54.705917","  95.2767","Perseids","  48.55255"," +58.48785"
" 2023-08-12 22:51:56.687648","  60.05529","     0.40","  -2.71"," CZ000H,SI0002","    20.777512","    48.226623"," 105.3632","    20.631687","    48.131788","  89.8477","Perseids","  42.81744"," +58.95478"
" 2023-08-12 22:52:06.296327","  59.66542","     0.25","  -0.79"," CH0002,CH0003,CH0005","     9.374939","    45.808620"," 108.8937","     9.272013","    45.734839","  99.9879","...","  42.07844"," +56.22407"
" 2023-08-12 22:52:27.182956","  57.29120","     0.44","  -1.08"," HR0002,HR000H","    15.762294","    42.470130"," 106.1328","    15.654060","    42.385166","  96.0829","Perseids","  44.32991"," +56.70567"
" 2023-08-12 22:52:45.570746","  60.21486","     0.58","  -2.60"," CH0005,IT0003,IT0004","    10.174552","    43.046744"," 109.7273","     9.950630","    42.860517","  89.7377","Perseids","  43.77704"," +57.35295"
" 2023-08-12 22:52:56.087487","  66.60243","     0.71","  -1.36"," BE000A,NL000M,UK003W,UK006G,UK008F","     2.201183","    52.320096"," 112.9158","     1.713586","    52.069053","  96.8095","...","  56.81869"," +39.45834"
" 2023-08-12 22:52:58.416502","  12.12117","     0.28","  +3.29"," HR001Q,HR001U","    13.876710","    45.604484","  80.6963","    13.884756","    45.616666","  77.5686","..."," 301.90706"," +13.39876"
" 2023-08-12 22:52:59.502274","  29.82453","     0.22","  +3.13"," HR001J,HR001S","    13.578648","    45.901662"," 100.1910","    13.578611","    45.873232","  94.7289","..."," 315.16909"," +77.31958"
" 2023-08-12 22:53:04.274648","  59.38283","     0.50","  -0.66"," DE000S,LU0001","     8.157116","    52.315031"," 111.1191","     7.932128","    52.161304","  92.7881","Perseids","  51.90240"," +57.66506"
" 2023-08-12 22:53:11.299152","  39.75010","     0.36","  +0.38"," ES000D,ES000F","    -0.582419","    42.052435","  96.5709","    -0.708159","    42.128995","  91.3274","AOA"," 351.54088"," -12.85173"
" 2023-08-12 22:53:22.524318","  60.26741","     0.38","  -0.36"," UK0070,UK0084,UK0098","    -1.359902","    52.095421"," 110.3667","    -1.534308","    51.969536","  96.6863","Perseids","  46.36608"," +57.23342"
" 2023-08-12 22:53:32.632893","  57.93040","     0.44","  -1.63"," CZ000F,DE0008,DE000G","    12.454749","    49.902815"," 108.7157","    12.293395","    49.786353","  93.9771","Perseids","  49.89090"," +59.06715"
" 2023-08-12 22:53:41.281971","  57.66972","     0.28","  -0.88"," HR000V,SI0002,SK0004,SK0005","    15.569001","    47.428130"," 109.0324","    15.456040","    47.350257","  98.4866","Perseids","  46.01847"," +57.58619"
" 2023-08-12 22:53:42.977395","  62.87686","     0.29","  -0.60"," CZ0007,HR0024,SI0002","    18.323031","    47.625559"," 108.3013","    18.143668","    47.669832","  98.2114","...","  15.14406"," +12.90124"
" 2023-08-12 22:53:47.464838","  60.76696","     0.69","  -1.42"," ES000H,ES000T,ES000V","     1.678892","    41.480959"," 114.5660","     1.417354","    41.221305","  94.8164","Perseids","  48.22695"," +56.93440"
" 2023-08-12 22:53:51.545766","  61.80026","     0.56","  -4.92"," HR000J,IT0003","     9.985917","    41.173019"," 109.5110","     9.769696","    40.972659","  91.0199","Perseids","  47.69228"," +57.63106"
" 2023-08-12 22:53:59.783058","  59.83781","     0.44","  -1.22"," HR000M,HR000V,HR0018,HR001G,HR0024,HU0002,SI0002,SK0005","    17.389520","    46.355861"," 110.6329","    17.233205","    46.248627","  95.6414","Perseids","  44.72021"," +57.26055"
" 2023-08-12 22:54:01.621430","  58.35134","     0.49","  -2.23"," HR0002,HR000P,HR0010,HR0025,SI0001","    14.983715","    43.733241"," 109.5717","    14.815208","    43.574424","  91.7573","...","  47.87223"," +61.33551"
" 2023-08-12 22:54:07.466379","  54.99187","     0.32","  +0.21"," UK007P,UK0084","    -2.297705","    51.653547"," 110.6721","    -2.440609","    51.556361"," 100.9950","...","  47.25185"," +53.91399"
" 2023-08-12 22:54:15.046986","  66.56693","     0.77","  -2.19"," UK003N,UK007H,UK007V,UK00A2","    -1.577601","    49.652831"," 117.1876","    -2.071903","    49.399985","  96.6738","KAP","  46.09708"," +42.16442"
" 2023-08-12 22:54:16.715977","  58.64641","     0.35","  -1.64"," HR000M,HR000P,HR000S,HR0017,HR0025,SI0001","    15.944380","    46.338496"," 109.2170","    15.805357","    46.233692","  96.0016","Perseids","  47.88938"," +58.38359"
" 2023-08-12 22:54:21.172923","  60.75251","     0.42","  -1.64"," CZ0007,SI0002","    18.587839","    47.883711"," 108.8762","    18.410982","    47.769465","  91.5665","Perseids","  44.72168"," +57.63704"
" 2023-08-12 22:54:23.221112","  58.28765","     0.23","  -0.73"," CZ000F,DE000G","    12.914589","    50.895751"," 108.6276","    12.812469","    50.834943","  99.4259","Perseids","  44.15470"," +57.36613"
" 2023-08-12 22:54:26.496371","  60.56050","     0.44","  -1.46"," NL000M,UK002K,UK006G,UK006P,UK00A0","     1.711058","    53.892404"," 111.4107","     1.498245","    53.760331","  94.8352","Perseids","  45.69141"," +56.81206"
" 2023-08-12 22:54:34.315439","  60.73094","     0.36","  -0.24"," UK0057,UK005J","    -1.562105","    57.449466"," 110.9647","    -1.748970","    57.341676","  97.2781","Perseids","  47.58726"," +56.72724"
" 2023-08-12 22:54:38.584577","  58.89591","     0.36","  -1.84"," CZ000F,DE000G","    11.145946","    51.148402"," 109.6217","    10.990656","    51.047241","  95.7774","Perseids","  47.18189"," +58.29673"
" 2023-08-12 22:54:43.174534","  58.79226","     0.36","  -2.09"," SI0003,SK0004","    12.816436","    48.469884"," 107.3321","    12.684414","    48.376532","  95.2995","Perseids","  47.30993"," +58.12054"
" 2023-08-12 22:54:54.224001","  58.71624","     0.43","  -1.17"," UK007R,UK007V,UK0084,UK009E,UK00A5","    -1.342238","    51.212484"," 112.7873","    -1.521954","    51.074264","  97.9397","Perseids","  46.43007"," +58.30967"
" 2023-08-12 22:55:15.234187","  58.95422","     0.55","  -2.18"," UK0057,UK006J","    -0.613736","    57.661085"," 107.9569","    -0.880829","    57.500932","  86.6798","Perseids","  47.90435"," +58.71073"
" 2023-08-12 22:55:17.254856","  57.94407","     0.28","  -0.86"," CH0006,DE000P","     8.206385","    48.161353"," 109.4112","     8.086198","    48.078176","  99.6777","Perseids","  46.60386"," +55.92028"
" 2023-08-12 22:55:29.095347","  60.21510","     0.31","  -0.45"," UK002Z,UK006T,UK006V,UK0072,UK0088","    -2.704397","    54.253691"," 107.9439","    -2.835398","    54.162335","  97.9581","Perseids","  48.88565"," +57.13900"
" 2023-08-12 22:55:32.061495","  60.35495","     0.26","  +1.06"," UK004B,UK006C","    -0.127969","    54.034844"," 109.0049","    -0.246817","    53.955246","  99.3645","Perseids","  46.65174"," +58.13152"
" 2023-08-12 22:55:39.297464","  58.68772","     0.68","  -4.08"," HR0002,HR000H","    13.584069","    40.207382"," 108.0032","    13.358404","    39.999079","  85.7276","Perseids","  43.36046"," +58.75364"
" 2023-08-12 22:55:50.985351","  58.90365","     0.44","  -2.35"," UK004B,UK0057,UK006J","    -4.058378","    56.663389"," 110.7310","    -4.268805","    56.527026","  94.0360","Perseids","  46.90464"," +58.46819"
" 2023-08-12 22:55:52.318597","  59.83571","     0.59","  -1.88"," NL000M,UK0026,UK0041,UK0075,UK007B,UK00A4,UK00A9","    -0.434196","    52.411073"," 111.1647","    -0.684729","    52.236367","  91.1323","Perseids","  45.92354"," +57.47580"
" 2023-08-12 22:56:00.160236","  59.81835","     0.48","  -1.98"," HR0010,IT0003,IT0004,SI0004","    11.585203","    43.827184"," 109.4703","    11.405402","    43.688843","  93.8844","Perseids","  45.19802"," +56.24126"
" 2023-08-12 22:56:00.557176","  56.05508","     0.28","  -1.18"," HR0025,SI0001","    16.138687","    44.216955"," 106.8774","    16.053996","    44.150650","  97.9915","...","  42.06620"," +58.91822"
" 2023-08-12 22:56:05.534337","  63.27829","     0.28","  -0.25"," UK002Z,UK006Q","    -4.007991","    54.404593"," 110.8435","    -4.147285","    54.312733"," 100.5967","Perseids","  46.40516"," +56.25097"
" 2023-08-12 22:56:17.148315","  59.87526","     1.28","  -2.66"," IE0004,UK000U,UK007P,UK0083,UK008B","    -2.823433","    52.443293"," 119.3478","    -3.316868","    52.068294","  79.5271","Perseids","  47.46482"," +58.13293"
" 2023-08-12 22:56:23.069989","  20.40529","     0.47","  +2.27"," UK0041,UK00A4","     0.833139","    52.110756","  92.6975","     0.821841","    52.176875","  86.4770","..."," 309.83264","  -2.86265"
" 2023-08-12 22:56:26.528912","  58.78033","     0.54","  -1.11"," UK006P,UK008F,UK00A0,UK00A4,UK00A9","     0.586284","    52.747004"," 111.5201","     0.341850","    52.581696","  92.1606","Perseids","  46.54525"," +57.22790"
" 2023-08-12 22:56:32.675167","  59.04165","     0.24","  -1.17"," BE0003,NL0001","     5.342535","    49.814336"," 107.8652","     5.246140","    49.748999","  99.7092","Perseids","  43.91138"," +57.16520"
" 2023-08-12 22:56:44.646899","  59.89464","     0.52","  +0.75"," ES001A,PT0002","    -7.509692","    38.105422"," 109.7786","    -7.656924","    37.921440","  99.4913","Perseids","  48.09586"," +58.22849"
" 2023-08-12 22:57:10.142114","  53.05141","     0.24","  +0.06"," NL0009,NL000A","     5.509705","    52.815640"," 111.6395","     5.417982","    52.764654"," 102.2943","...","  31.63302"," +59.67622"
" 2023-08-12 22:57:15.727237","  59.45840","     0.40","  -2.11"," UK0021,UK0084","    -3.218810","    48.914225"," 113.0151","    -3.387989","    48.777780","  99.6978","Perseids","  45.26578"," +57.16368"
" 2023-08-12 22:57:18.750516","  44.32194","     0.28","  +1.52"," HR0017,SI0001,SI0002","    15.928306","    46.220327"," 103.8040","    15.881463","    46.249079","  92.5507","OAN"," 340.77535"," +28.29319"
" 2023-08-12 22:57:19.318246","  58.52920","     0.29","  -0.26"," UK0041,UK008F,UK009E,UK00A9","    -0.110300","    51.805660"," 110.4911","    -0.224901","    51.717004"," 100.3097","Perseids","  46.79510"," +59.85595"
" 2023-08-12 22:57:28.147810","  59.42998","     0.75","  -2.29"," BE000A,NL000M,UK002K,UK006G,UK008F","     2.587899","    52.694279"," 112.1945","     2.296593","    52.499638","  88.1015","Perseids","  46.32358"," +57.91917"
" 2023-08-12 22:57:29.108697","  61.46517","     0.42","  -0.21"," ES000D,ES000F","    -0.083246","    42.421428"," 110.5017","    -0.239637","    42.279516"," 100.3916","...","  50.06304"," +53.90435"
" 2023-08-12 22:57:29.490188","  61.19585","     0.60","  -1.72"," CZ000H,SK0002","    16.935168","    50.340976"," 109.7767","    16.685108","    50.195193","  86.4557","Perseids","  45.40208"," +57.29642"
" 2023-08-12 22:57:30.245525","  59.70715","     0.39","  -1.01"," ES0009,ES0015","    -4.062987","    43.133640"," 110.6975","    -4.205305","    42.984513","  99.6875","Perseids","  48.30063"," +58.05161"
" 2023-08-12 22:57:37.107045","  60.96392","     0.47","  -2.11"," CZ0007,HR000V,HR0024,SI0002,SK0003,SK0004","    16.192600","    48.181599"," 110.6597","    16.020479","    48.066553","  94.2429","Perseids","  46.27387"," +57.91778"
" 2023-08-12 22:57:38.944251","  58.38852","     0.48","  -1.59"," HR0010,IT0003,IT0004,SI0004","    12.197788","    44.481948"," 109.1795","    12.029816","    44.328712","  94.0744","...","  53.67674"," +59.15709"
" 2023-08-12 22:58:02.894191","  58.32145","     0.32","  -0.52"," IT0004,SI0004","    13.312709","    44.345727"," 110.0725","    13.202644","    44.256636","  99.8834","Perseids","  47.57067"," +58.01551"
" 2023-08-12 22:58:12.353806","  57.01315","     0.20","  +0.54"," IT0004,SI0004","    13.145291","    44.519987"," 107.3688","    13.065310","    44.456929"," 100.1653","Perseids","  47.98695"," +57.35802"
" 2023-08-12 22:58:18.847595","  61.18356","     0.50","  -0.87"," DE000S,NL0009","     6.891078","    52.791033"," 112.7917","     6.668887","    52.662042","  94.0299","Perseids","  43.61386"," +57.17867"
" 2023-08-12 22:58:26.782857","  46.79812","     0.41","  -1.45"," CH0002,CH0003,CH0005","     9.650694","    45.253006","  95.0632","     9.542982","    45.348143","  84.4747","..."," 344.60644","  -0.80337"
" 2023-08-12 22:58:27.241394","  56.71929","     0.22","  -0.28"," HR000V,HR000Z,HR0025,SI0001,SI0002","    16.302524","    45.648459"," 107.2405","    16.218087","    45.588013","  99.7112","Perseids","  49.03830"," +56.53141"
